"season","game_id","team","player_id","period","shifts","first","last","position","datetime"
2016,20051,"njd",8478401,2,"63-66;74-106;743-775;295-331;868-920;505-587","Pavel","Zacha","c","2016-10-20 23:00:00+00"
2016,20051,"njd",8478401,3,"891-912;354-385;427-458;803-839;630-670;116-164;931-983","Pavel","Zacha","c","2016-10-20 23:00:00+00"
2016,20065,"mtl",8469521,1,"1187-1200;176-209;264-301;0-39;823-868;713-765;429-502;1022-1098","Tomas","Plekanec","c","2016-10-22 23:00:00+00"
2016,20065,"mtl",8469521,2,"760-787;262-294;1064-1101;430-478;1152-1200;595-644;937-993;0-57","Tomas","Plekanec","c","2016-10-22 23:00:00+00"
2016,20065,"mtl",8469521,3,"977-979;402-432;300-334;634-669;26-66;558-602;1139-1183;1034-1079;151-203;897-954","Tomas","Plekanec","c","2016-10-22 23:00:00+00"
2016,20065,"bos",8470638,1,"39-68;205-240;317-356;492-533;1020-1063;102-149;715-763;867-915","Patrice","Bergeron","c","2016-10-22 23:00:00+00"
2016,20065,"bos",8470638,2,"873-896;972-998;173-211;731-777;601-657;31-98;363-430;1064-1152","Patrice","Bergeron","c","2016-10-22 23:00:00+00"
2016,20065,"bos",8470638,3,"799-842;0-47;273-320;558-607;897-948;202-254;689-757;404-489;1036-1200","Patrice","Bergeron","c","2016-10-22 23:00:00+00"
2016,20065,"mtl",8471228,1,"1187-1200;264-301;830-868;0-39;713-765;447-508;1022-1098","Alexander","Radulov","r","2016-10-22 23:00:00+00"
2016,20065,"mtl",8471228,2,"262-294;760-807;430-478;1047-1101;0-57;151-209;595-661;937-1007","Alexander","Radulov","r","2016-10-22 23:00:00+00"
2016,20065,"mtl",8471228,3,"977-979;634-642;311-334;402-432;26-66;815-857;1036-1079;558-606;151-203","Alexander","Radulov","r","2016-10-22 23:00:00+00"
2016,20065,"mtl",8471338,1,"949-956;209-240;788-823;39-76;391-429;1144-1187;102-149;615-666","Torrey","Mitchell","c","2016-10-22 23:00:00+00"
2016,20065,"mtl",8471338,2,"1116-1152;787-824;57-98;294-338;1007-1064;537-595","Torrey","Mitchell","c","2016-10-22 23:00:00+00"
2016,20065,"mtl",8471338,3,"443-452;609-634;0-26;642-669;735-767;360-402;203-252;767-767","Torrey","Mitchell","c","2016-10-22 23:00:00+00"
2016,20065,"mtl",8471976,1,"765-788;240-264;354-391;1098-1144;898-949;540-615","David","Desharnais","c","2016-10-22 23:00:00+00"
2016,20065,"mtl",8471976,2,"868-873;993-1007;338-363;644-672;478-513;701-760;143-209","David","Desharnais","c","2016-10-22 23:00:00+00"
2016,20065,"mtl",8471976,3,"432-443;713-735;273-300;531-558;107-151;829-897","David","Desharnais","c","2016-10-22 23:00:00+00"
2016,20065,"mtl",8474038,1,"765-788;351-386;1109-1144;102-149;898-949;540-629","Paul","Byron","l","2016-10-22 23:00:00+00"
2016,20065,"mtl",8474038,2,"868-873;143-151;993-1007;1101-1116;338-363;644-672;478-513;701-748","Paul","Byron","l","2016-10-22 23:00:00+00"
2016,20065,"mtl",8474038,3,"432-452;0-26;273-300;531-558;107-151;690-735;897-946;1079-1139;452-452","Paul","Byron","l","2016-10-22 23:00:00+00"
2016,20065,"mtl",8474157,1,"1098-1122;76-102;868-898;176-209;502-540;666-708;301-351;956-1022","Max","Pacioretty","l","2016-10-22 23:00:00+00"
2016,20065,"mtl",8474157,2,"513-537;672-701;98-143;1152-1200;209-259;815-868;873-937;363-430","Max","Pacioretty","l","2016-10-22 23:00:00+00"
2016,20065,"mtl",8474157,3,"593-609;252-273;334-360;654-690;999-1036;857-897;66-107;489-531;767-815","Max","Pacioretty","l","2016-10-22 23:00:00+00"
2016,20065,"mtl",8475848,1,"76-102;868-898;342-375;508-550;666-713;956-1022","Brendan","Gallagher","r","2016-10-22 23:00:00+00"
2016,20065,"mtl",8475848,2,"513-537;672-701;824-868;98-143;209-262;873-937;363-430;701-701","Brendan","Gallagher","r","2016-10-22 23:00:00+00"
2016,20065,"mtl",8475848,3,"606-609;669-690;334-360;243-273;489-525;66-103;977-1036;767-829","Brendan","Gallagher","r","2016-10-22 23:00:00+00"
2016,20065,"mtl",8476381,1,"765-788;240-264;898-949;375-429;550-615;1022-1109","Andrew","Shaw","c","2016-10-22 23:00:00+00"
2016,20065,"mtl",8476381,2,"868-873;661-672;338-363;478-513;937-993;701-760;143-209","Andrew","Shaw","c","2016-10-22 23:00:00+00"
2016,20065,"mtl",8476381,3,"432-443;954-977;103-136;525-558;273-311;690-735;829-897","Andrew","Shaw","c","2016-10-22 23:00:00+00"
2016,20065,"mtl",8476479,1,"949-956;209-240;788-823;39-76;629-666;386-429;1122-1187","Phillip","Danault","l","2016-10-22 23:00:00+00"
2016,20065,"mtl",8476479,2,"259-262;1101-1116;780-815;57-98;294-338;1007-1064;537-595;1064-1064","Phillip","Danault","l","2016-10-22 23:00:00+00"
2016,20065,"mtl",8476479,3,"1139-1144;979-999;609-634;946-977;735-767;452-489;203-252;360-410","Phillip","Danault","l","2016-10-22 23:00:00+00"
2016,20065,"mtl",8476808,1,"949-956;429-447;149-176;39-76;788-830;1144-1187;615-666","Brian","Flynn","c","2016-10-22 23:00:00+00"
2016,20065,"mtl",8476808,2,"807-824;1116-1152;1007-1047;57-98;294-338;537-595","Brian","Flynn","c","2016-10-22 23:00:00+00"
2016,20065,"mtl",8476808,3,"136-151;1183-1200;954-977;609-634;735-767;452-489;203-243;360-402;1079-1139","Brian","Flynn","c","2016-10-22 23:00:00+00"
2016,20065,"mtl",8476851,1,"76-102;868-898;502-540;666-713;301-354;956-1022","Alex","Galchenyuk","c","2016-10-22 23:00:00+00"
2016,20065,"mtl",8476851,2,"513-537;672-701;824-868;98-143;209-262;873-937;363-430","Alex","Galchenyuk","c","2016-10-22 23:00:00+00"
2016,20065,"mtl",8476851,3,"602-609;252-273;334-360;66-107;489-531;669-713;979-1034;767-829","Alex","Galchenyuk","c","2016-10-22 23:00:00+00"
2016,20065,"mtl",8477476,1,"1187-1200;149-176;0-39;823-868;708-765;429-502","Artturi","Lehkonen","l","2016-10-22 23:00:00+00"
2016,20065,"mtl",8477476,2,"262-294;748-780;1064-1101;430-478;595-644;0-57","Artturi","Lehkonen","l","2016-10-22 23:00:00+00"
2016,20065,"mtl",8477476,3,"634-654;410-432;300-334;558-593;26-66;1036-1079;151-203;897-954","Artturi","Lehkonen","l","2016-10-22 23:00:00+00"
2016,20083,"min",8469459,1,"269-281;0-31;624-666;335-378;124-170;863-911;1023-1077;456-513;676-747","Mikko","Koivu","c","2016-10-25 23:00:00+00"
2016,20083,"min",8469459,2,"631-636;432-449;248-266;0-43;319-367;117-166;1036-1085;865-916;549-607;705-774","Mikko","Koivu","c","2016-10-25 23:00:00+00"
2016,20083,"min",8469459,3,"1107-1129;0-34;534-571;709-754;829-874;383-438;942-1006;196-261","Mikko","Koivu","c","2016-10-25 23:00:00+00"
2016,20083,"min",8469506,1,"116-124;662-676;823-850;310-340;993-1023;170-205;1145-1200","Jason","Pominville","r","2016-10-25 23:00:00+00"
2016,20083,"min",8469506,2,"367-385;999-1036;774-813;166-213;473-549","Jason","Pominville","r","2016-10-25 23:00:00+00"
2016,20083,"min",8469506,3,"895-912;1183-1200;510-534;355-383;605-643;1054-1094;152-196;754-809;912-912","Jason","Pominville","r","2016-10-25 23:00:00+00"
2016,20083,"min",8470595,1,"965-993;517-546;300-335;378-424;31-81;196-268;549-624;747-823;1077-1153","Eric","Staal","c","2016-10-25 23:00:00+00"
2016,20083,"min",8470595,2,"607-631;1175-1200;266-307;916-960;385-432;813-865;1085-1153;43-117","Eric","Staal","c","2016-10-25 23:00:00+00"
2016,20083,"min",8470595,3,"874-895;797-829;571-605;438-475;261-302;1006-1054;1129-1183;643-709;34-118","Eric","Staal","c","2016-10-25 23:00:00+00"
2016,20083,"min",8470610,1,"124-144;0-39;612-655;340-388;863-911;456-507;747-801;1023-1089","Zach","Parise","l","2016-10-25 23:00:00+00"
2016,20083,"min",8470610,2,"256-266;1175-1200;0-43;319-367;68-117;1036-1085;916-980;549-616;705-774","Zach","Parise","l","2016-10-25 23:00:00+00"
2016,20083,"min",8470610,3,"571-605;838-874;709-754;1129-1183;383-442;942-1006;196-261;34-107","Zach","Parise","l","2016-10-25 23:00:00+00"
2016,20083,"bos",8470638,1,"625-655;676-706;1170-1200;0-36;124-161;456-497;1023-1077;856-913;327-395","Patrice","Bergeron","c","2016-10-25 23:00:00+00"
2016,20083,"bos",8470638,2,"1196-1200;307-319;0-28;1031-1074;68-117;901-959;530-590;631-695","Patrice","Bergeron","c","2016-10-25 23:00:00+00"
